1969;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;igniventris;Sjoerd Mayer;Bolivia;Cotapata Trail (behind the petrol station), La Paz;-16.283;-67.883;Song in flight;33/a11a.mp3;http://www.xeno-canto.org/sounds/uploaded/KOIEAHGHNX/33/a11a.mp3;http://www.xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/tb/33_a11a.png
57327;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Reserva Iguaque (SFF), Villa de Leyva, Boyaca;;;Song;Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0951hs  a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0951hs  a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0951hs  a_Bernabe Lopez-Lanus.png
62344;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;erythrotus;Andrew Spencer;Ecuador;Yanacocha reserve, Pichincha;-0.1667;-78.5834;song and calls;Scarlet-bellied Mountain-Tanager2010-7-5-2.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Scarlet-bellied Mountain-Tanager2010-7-5-2.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Scarlet-bellied Mountain-Tanager2010-7-5-2.png
62345;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;erythrotus;Andrew Spencer;Ecuador;Yanacocha reserve, Pichincha;-0.1667;-78.5834;calls;Scarlet-bellied Mountain-Tanager2010-7-5-4calls.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Scarlet-bellied Mountain-Tanager2010-7-5-4calls.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Scarlet-bellied Mountain-Tanager2010-7-5-4calls.png
63122;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Joseph Tobias and Nathalie Seddon;Peru;Paucartambo, Manu Road (c. 2500 m asl);;;song;Anisigni01.mp3;http://www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Anisigni01.mp3;http://www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/tb/Anisigni01.png
65639;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;ignicrissa?;Willem-Pier Vellinga;Peru;Santa Barbara, Sector San Martin, PN Yanachaga-Chemillen, Pasco;-10.339;-75.63;song;29122009_116_003 (2).mp3;http://www.xeno-canto.org/sounds/uploaded/AEFZWKWLMO/29122009_116_003 (2).mp3;http://www.xeno-canto.org/sounds/uploaded/AEFZWKWLMO/ffts/tb/29122009_116_003 (2).png
74781;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Daniel Lane;Ecuador;15 km W Tufiño, Carchi;0.815;-77.992;call;Anisognathus.igniventris9706-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Anisognathus.igniventris9706-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/tb/Anisognathus.igniventris9706-1.png
74814;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Daniel Lane;Ecuador;15 km W Tufiño, Carchi;0.815;-77.992;song, calls;Anisognathus.igniventris9707-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/Anisognathus.igniventris9707-1.mp3;http://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/tb/Anisognathus.igniventris9707-1.png
86288;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Soata (Reserva de Aves para Amazilia castaneiventris y Macroagelaius);6.3001;-72.7167;songs;anisognatus ignivennhthth.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/anisognatus ignivennhthth.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/anisognatus ignivennhthth.png
86433;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Parque Natural Sumapaz, Laguna de Chisaca;;;songs;Anisognatus igniventris sumapaz hgjgyytr.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/Anisognatus igniventris sumapaz hgjgyytr.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/Anisognatus igniventris sumapaz hgjgyytr.png
88574;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;David Geale;Peru;Wayqecha, Manu Road, Cusco;-13.1745;-71.5878;Call;SBMTfae2011oct031616.mp3;http://www.xeno-canto.org/sounds/uploaded/SBFBVYGIJC/SBMTfae2011oct031616.mp3;http://www.xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/tb/SBMTfae2011oct031616.png
91816;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Aurora Alta_Bogota;;;songs;Anisognatus igniventris aurora alta 2.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/Anisognatus igniventris aurora alta 2.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/Anisognatus igniventris aurora alta 2.png
91817;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Aurora Alta_Bogota;;;songs;Anisognatus igniventris aurora alta 1254.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/Anisognatus igniventris aurora alta 1254.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/Anisognatus igniventris aurora alta 1254.png
94393;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Soata (Reserva de Aves para Amazilia castaneiventris y Macroagelaius);6.3001;-72.7167;call;anisognatus igniverntsi chingaza sector de palacio .mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/anisognatus igniverntsi chingaza sector de palacio .mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/anisognatus igniverntsi chingaza sector de palacio .png
96370;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Yair G Molina - Martínez;Colombia;Colombia/ Tolima /Santa Isabel/La Estrella;4.7434;-75.2395;;8 - Anisognathus igniventris.mp3;http://www.xeno-canto.org/sounds/uploaded/UQUOPFIYYQ/8 - Anisognathus igniventris.mp3;http://www.xeno-canto.org/sounds/uploaded/UQUOPFIYYQ/ffts/tb/8 - Anisognathus igniventris.png
97753;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;igniventris;Andrew Spencer;Peru;Apalla-Andamarca Road, Junin;-11.5453;-74.8109;song and call;Scarlet-bellied Mountain-Tanager2011-9-30-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Scarlet-bellied Mountain-Tanager2011-9-30-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Scarlet-bellied Mountain-Tanager2011-9-30-1.png
